#Firmware: MS2/Extra 3.4.4 release  20201006 18:17BST(c)KC/JSM/JB    uS
TriggerTime,Time
ms,ms
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
0.0,1670.5062
MARK 004
27.86256,1698.3688
246.89676,1945.2655
5.04438,1950.3099
1.83678,1952.1467
0.18546,1952.3322
0.70488,1953.037
0.13662,1953.1736
0.95436,1954.1279
0.13596,1954.2639
8.92386,1963.1877
0.7524,1963.9402
0.54516,1964.4854
0.95502,1965.4404
0.37158,1965.812
0.30954,1966.1216
0.33066,1966.4523
0.7029,1967.1552
0.19404,1967.3492
1.0527,1968.402
1.53846,1969.9404
0.08382,1970.0243
0.32538,1970.3497
0.27258,1970.6223
0.54582,1971.1681
0.13596,1971.3041
0.46398,1971.7681
0.627,1972.395
0.68178,1973.0768
0.27258,1973.3494
0.27324,1973.6226
0.4092,1974.0317
0.34584,1974.3776
0.74514,1975.1227
0.54516,1975.6678
0.68178,1976.3496
0.13596,1976.4856
0.43758,1976.9232
0.6534,1977.5767
0.8184,1978.395
0.6633,1979.0583
0.42834,1979.4867
2.13312,1981.6199
2.50074,1984.1206
0.73194,1984.8525
0.45936,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
0.0,1985.3119
MARK 005
